fecha_documento,monto,moneda,glosa,centro_costo,referencia,cuenta_contable
2026-05-14,2768979.0,CLP,Anticipo - Proveedores,CC-005,DOC-000858,2101
2026-07-18,2643285.0,CLP,Regularizacion - Gastos Administrativos,CC-003,DOC-001017,5102
2026-06-01,2118474.0,CLP,Cobro cliente - Clientes,CC-002,DOC-000048,1201
2026-06-26,1935502.0,CLP,Nota de debito - Gastos Administrativos,CC-002,DOC-000719,5102
2026-03-23,-353955.0,CLP,Pago a proveedor - Gastos de Venta,CC-001,DOC-002390,5103
2026-06-07,1539915.0,CLP,Nomina - Ventas,CC-007,DOC-002652,4101
2025-09-24,382699.0,CLP,Compra de mercaderia - Clientes,CC-006,DOC-002246,1201
2026-07-01,2652375.0,USD,Devolucion - Inventario,CC-005,DOC-001159,1301
2026-07-13,1551533.0,CLP,Transferencia interna - Ventas,CC-008,DOC-000632,4101
2026-07-24,1733329.0,CLP,Regularizacion - Gastos Administrativos,CC-006,DOC-001338,5102
2026-07-26,1268643.0,CLP,Nomina - Bancos,CC-001,DOC-002127,1102
2026-01-01,967047.0,CLP,Nomina - Inventario,CC-006,DOC-002602,1301
2026-06-18,453403.0,CLP,Nota de credito - Caja,CC-003,DOC-001436,1101
2026-05-27,664551.0,CLP,Devolucion - Costo de Ventas,CC-001,DOC-000025,5101
2026-06-06,2539667.0,USD,Anticipo - Ventas,CC-004,DOC-001869,4101
2026-07-21,-822010.0,CLP,Nomina - Proveedores,CC-002,DOC-000219,2101
2026-08-04,-1655925.0,CLP,Regularizacion - Capital,CC-003,DOC-002818,3101
2026-06-18,-1753188.0,CLP,Nota de credito - Impuestos por Pagar,CC-001,DOC-000276,2102
2026-08-07,1254863.0,CLP,Nota de credito - Bancos,CC-003,DOC-002157,1102
2026-06-17,-1571894.0,CLP,Cobro cliente - Impuestos por Pagar,CC-003,DOC-001480,2102
2026-07-03,1176316.0,CLP,Nomina - Gastos de Venta,CC-004,DOC-001235,5103
2026-05-25,-1978621.0,CLP,Regularizacion - Prestamos Bancarios,CC-005,DOC-001593,2201
2026-06-02,-1034129.0,CLP,Regularizacion - Capital,CC-001,DOC-000999,3101
2026-07-13,1023511.0,CLP,Transferencia interna - Caja,CC-004,DOC-002140,1101
2025-10-12,-1166460.0,CLP,Regularizacion - Prestamos Bancarios,CC-004,DOC-000361,2201
2026-07-30,218046.0,CLP,Transferencia interna - Costo de Ventas,CC-005,DOC-001457,5101
2026-07-08,329934.0,CLP,Provision mensual - Proveedores,CC-002,DOC-001993,2101
2026-05-29,-2639353.0,CLP,Pago de servicios - Prestamos Bancarios,CC-005,DOC-001671,2201
2026-07-14,224273.0,CLP,Nomina - Bancos,CC-004,DOC-002334,1102
2026-07-01,1534834.0,CLP,Regularizacion - Costo de Ventas,CC-006,DOC-001650,5101
2026-06-05,747676.0,CLP,Nota de credito - Caja,CC-003,DOC-001835,1101
2026-07-20,-1305046.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-003,DOC-001114,2102
2026-08-02,-2282511.0,CLP,Cobro cliente - Capital,CC-008,DOC-001846,3101
2026-07-15,2544969.0,USD,Provision mensual - Clientes,CC-001,DOC-001317,1201
2026-06-07,2446780.0,CLP,Nota de debito - Bancos,CC-007,DOC-002629,1102
2026-07-04,1705505.0,CLP,Ajuste contable - Caja,CC-007,DOC-000297,1101
2025-09-18,-951199.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-004,DOC-001313,2201
2026-08-08,-883042.0,CLP,Ajuste contable - Ventas,CC-008,DOC-000937,4101
2026-05-25,2035876.0,CLP,Ajuste contable - Caja,CC-002,DOC-000240,1101
2026-06-01,-2915600.0,USD,Provision mensual - Capital,CC-004,DOC-001432,3101
2026-05-15,1039154.0,CLP,Nota de credito - Costo de Ventas,CC-003,DOC-000582,5101
2025-09-01,2836313.0,CLP,Provision mensual - Clientes,CC-004,DOC-002906,1201
2026-05-19,177350.0,CLP,Ajuste contable - Ventas,CC-002,DOC-001954,4101
2026-07-26,546089.0,CLP,Ajuste contable - Inventario,CC-001,DOC-001334,1301
2026-06-22,2120203.0,CLP,Pago de servicios - Ventas,CC-002,DOC-001729,4101
2025-12-22,1462474.0,CLP,Ajuste contable - Clientes,CC-005,DOC-001672,1201
2026-06-02,1692712.0,CLP,Pago de servicios - Gastos Administrativos,CC-001,DOC-000350,5102
2026-07-11,1260145.0,CLP,Ajuste contable - Inventario,CC-001,DOC-002745,1301
2026-07-01,-2538176.0,CLP,Nota de credito - Impuestos por Pagar,CC-007,DOC-001220,2102
2026-05-14,2663225.0,CLP,Pago a proveedor - Inventario,CC-002,DOC-000349,1301
2026-05-25,-2839082.0,CLP,Anticipo - Ventas,CC-007,DOC-001518,4101
2026-07-05,101987.0,CLP,Pago a proveedor - Inventario,CC-006,DOC-002547,1301
2026-07-19,1430228.0,CLP,Pago a proveedor - Clientes,CC-002,DOC-000643,1201
2026-08-08,-1710878.0,CLP,Anticipo - Impuestos por Pagar,CC-007,DOC-002835,2102
2025-11-30,1725703.0,CLP,Pago de servicios - Bancos,CC-003,DOC-000944,1102
2026-08-09,-467914.0,CLP,Anticipo - Gastos de Venta,CC-007,DOC-001462,5103
2026-08-03,2837419.0,CLP,Transferencia interna - Gastos de Venta,CC-001,DOC-000657,5103
2026-07-30,-2878212.0,CLP,Regularizacion - Prestamos Bancarios,CC-003,DOC-002702,2201
2026-08-03,1320843.0,CLP,Nomina - Caja,CC-005,DOC-002893,1101
2026-06-16,1376195.0,USD,Ajuste contable - Clientes,CC-002,DOC-001236,1201
2026-07-13,-2599545.0,CLP,Anticipo - Prestamos Bancarios,CC-002,DOC-002467,2201
2026-07-31,853384.0,CLP,Nomina - Inventario,CC-005,DOC-000647,1301
2026-05-17,-2355444.0,CLP,Devolucion - Impuestos por Pagar,CC-003,DOC-001125,2102
2026-06-11,1027254.0,CLP,Cobro cliente - Inventario,CC-005,DOC-001110,1301
2026-07-14,-1353758.0,CLP,Cobro cliente - Capital,CC-001,DOC-002650,3101
2026-06-15,-2687862.0,CLP,Ajuste contable - Impuestos por Pagar,CC-006,DOC-001940,2102
2026-06-17,2896157.0,CLP,Pago a proveedor - Gastos Administrativos,CC-004,DOC-000538,5102
2025-11-04,514518.0,CLP,Pago a proveedor - Clientes,CC-007,DOC-001048,1201
,-552694.0,USD,Compra de mercaderia - Gastos de Venta,CC-007,DOC-000557,5103
2026-07-26,1635412.0,CLP,Anticipo - Ventas,CC-002,DOC-002375,4101
2026-06-12,2140106.0,CLP,Ajuste contable - Proveedores,CC-007,DOC-002209,2101
2026-06-23,2318811.0,CLP,Cobro cliente - Inventario,CC-002,DOC-002338,1301
2026-07-07,2624881.0,CLP,Pago de servicios - Proveedores,CC-004,DOC-002162,2101
2026-06-04,-633487.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-002,DOC-000801,2102
2026-05-13,1641489.0,CLP,Pago de servicios - Clientes,CC-008,DOC-000786,1201
2026-06-27,-2829199.0,CLP,Nota de debito - Capital,CC-001,DOC-002694,3101
2026-07-28,732668.0,CLP,Cobro cliente - Caja,CC-003,DOC-002040,1101
2026-05-19,-2721952.0,CLP,Cobro cliente - Proveedores,CC-002,DOC-000788,2101
2025-08-25,-1848835.0,CLP,Anticipo - Impuestos por Pagar,CC-004,DOC-002183,2102
2026-07-08,-243423.0,CLP,Pago de servicios - Impuestos por Pagar,CC-003,DOC-002468,2102
2026-06-19,-1127576.0,CLP,Nomina - Capital,CC-003,DOC-002013,3101
2026-08-05,2235450.0,CLP,Cobro cliente - Clientes,CC-005,DOC-000714,1201
2026-07-01,-782682.0,CLP,Anticipo - Prestamos Bancarios,CC-006,DOC-000803,2201
2026-07-21,-1107394.0,CLP,Nota de debito - Prestamos Bancarios,CC-005,DOC-002008,2201
2026-06-25,1733937.0,CLP,Nota de credito - Bancos,CC-001,DOC-002761,1102
2026-08-07,-2919575.0,CLP,Ajuste contable - Gastos de Venta,CC-005,DOC-000123,5103
2026-06-22,1742573.0,CLP,Nomina - Gastos Administrativos,CC-007,DOC-001808,5102
2026-07-29,1090784.0,CLP,Pago de servicios - Ventas,CC-006,DOC-002286,4101
2026-05-31,124069.0,CLP,Compra de mercaderia - Costo de Ventas,CC-003,DOC-002147,5101
2026-06-14,988397.0,CLP,Nota de credito - Inventario,CC-003,DOC-000618,1301
2026-05-21,,CLP,Regularizacion - Gastos de Venta,CC-007,DOC-000406,5103
2026-07-05,141227.0,CLP,Anticipo - Costo de Ventas,CC-002,DOC-001157,5101
2025-09-18,2492944.0,CLP,Transferencia interna - Clientes,CC-005,DOC-001068,1201
2026-07-03,885474.0,CLP,Nota de debito - Proveedores,CC-007,DOC-001133,2101
2026-05-26,958427.0,CLP,Transferencia interna - Gastos de Venta,CC-002,DOC-002905,5103
2026-08-03,2523188.0,CLP,Nomina - Costo de Ventas,CC-008,DOC-000497,5101
2026-07-01,-2211923.0,CLP,Ajuste contable - Prestamos Bancarios,CC-008,DOC-001061,2201
2026-07-03,2573336.0,CLP,Transferencia interna - Inventario,CC-001,DOC-000325,1301
2025-08-02,1236959.0,CLP,Nota de credito - Caja,CC-005,DOC-000342,1101
2026-04-21,-1876926.0,CLP,Nomina - Gastos de Venta,CC-008,DOC-002356,5103
2026-07-31,989681.0,CLP,Transferencia interna - Caja,CC-001,DOC-002266,1101
2026-06-13,2481895.0,USD,Regularizacion - Ventas,CC-007,DOC-000782,4101
2026-07-12,2164767.0,CLP,Regularizacion - Clientes,CC-003,DOC-002367,1201
2026-08-10,-786052.0,CLP,Nota de debito - Impuestos por Pagar,CC-005,DOC-000299,2102
2026-05-15,-132813.0,CLP,Nota de debito - Ventas,CC-004,DOC-001461,4101
2026-06-04,-776863.0,CLP,Nota de credito - Impuestos por Pagar,CC-002,DOC-002373,2102
2026-05-25,-1124006.0,CLP,Transferencia interna - Capital,CC-004,DOC-000303,3101
2026-08-05,-722887.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-005,DOC-001237,2201
2026-06-23,2866579.0,CLP,Transferencia interna - Bancos,CC-005,DOC-002571,1102
2026-06-07,233949.0,CLP,Transferencia interna - Bancos,CC-004,DOC-001656,1102
2026-05-29,754174.0,CLP,Transferencia interna - Ventas,CC-004,DOC-000664,4101
2026-06-19,-187106.0,CLP,Pago de servicios - Proveedores,CC-007,DOC-001690,2101
2026-06-27,2791763.0,CLP,Nomina - Inventario,CC-006,DOC-000220,1301
2026-07-24,2525069.0,CLP,Regularizacion - Proveedores,CC-004,DOC-001626,2101
2026-05-28,1310365.0,USD,Nota de debito - Caja,CC-006,DOC-001188,1101
2026-07-23,2300120.0,CLP,Nota de debito - Bancos,CC-002,DOC-001455,1102
2026-08-03,1307774.0,USD,Provision mensual - Bancos,CC-005,DOC-000449,1102
2026-06-30,1114265.0,CLP,Cobro cliente - Costo de Ventas,CC-004,DOC-002002,5101
2026-07-10,1235315.0,CLP,Ajuste contable - Inventario,CC-002,DOC-002616,1301
2026-07-11,383032.0,CLP,Anticipo - Caja,CC-004,DOC-000084,1101
2026-07-05,2310400.0,CLP,Pago de servicios - Inventario,CC-005,DOC-000941,1301
2026-06-12,-677438.0,CLP,Ajuste contable - Capital,CC-005,DOC-000961,3101
2026-08-03,-276146.0,CLP,Anticipo - Capital,CC-001,DOC-000841,3101
2026-07-22,1882783.0,CLP,Pago a proveedor - Costo de Ventas,CC-002,DOC-001326,5101
2026-07-29,-1387831.0,CLP,Nomina - Impuestos por Pagar,CC-001,DOC-002378,2102
2026-07-01,1076847.0,USD,Provision mensual - Clientes,CC-006,DOC-002430,1201
2026-06-10,2879298.0,USD,Cobro cliente - Clientes,CC-007,DOC-001373,1201
2026-07-21,1223688.0,USD,Transferencia interna - Caja,CC-008,DOC-000290,1101
2026-06-30,2371462.0,CLP,Anticipo - Caja,CC-006,DOC-001867,1101
2026-06-09,2205771.0,CLP,Transferencia interna - Gastos de Venta,CC-005,DOC-001554,5103
2026-05-13,2636519.0,CLP,Nomina - Bancos,CC-002,DOC-000604,1102
2026-07-17,-1542701.0,USD,Pago a proveedor - Impuestos por Pagar,CC-008,DOC-002032,2102
2025-11-17,-663461.0,CLP,Ajuste contable - Prestamos Bancarios,CC-003,DOC-000916,
2026-08-09,-2793301.0,CLP,Ajuste contable - Capital,CC-007,DOC-002632,3101
2026-06-15,841130.0,CLP,Provision mensual - Clientes,CC-001,DOC-002337,1201
2026-07-15,1501280.0,CLP,Nota de credito - Clientes,CC-006,DOC-002098,1201
2026-07-15,2047736.0,CLP,Nomina - Caja,CC-008,DOC-002437,1101
2026-06-13,1165827.0,CLP,Cobro cliente - Inventario,CC-001,DOC-000821,1301
2026-06-10,-537806.0,CLP,Anticipo - Ventas,CC-003,DOC-002469,4101
2026-07-26,1153971.0,CLP,Nomina - Caja,CC-008,DOC-001000,1101
2026-07-16,-303539.0,CLP,Nomina - Proveedores,CC-005,DOC-001703,2101
2026-06-07,-2738320.0,CLP,Devolucion - Ventas,CC-004,DOC-000018,4101
2025-07-21,1523376.0,CLP,Pago a proveedor - Clientes,CC-008,DOC-001777,1201
2026-07-16,1358980.0,CLP,Provision mensual - Inventario,CC-005,DOC-001208,1301
2026-01-30,-2999277.0,CLP,Anticipo - Ventas,CC-007,DOC-002560,4101
2026-06-01,1946619.0,CLP,Nota de debito - Inventario,CC-006,DOC-001936,1301
2026-07-24,-496893.0,CLP,Transferencia interna - Impuestos por Pagar,CC-001,DOC-001718,2102
2026-05-19,2765207.0,CLP,Regularizacion - Clientes,CC-008,DOC-001427,1201
2026-08-02,1389698.0,CLP,Ajuste contable - Costo de Ventas,CC-002,DOC-002241,5101
2026-07-24,-56352.0,CLP,Transferencia interna - Capital,CC-007,DOC-002310,3101
2026-08-09,2886688.0,CLP,Nota de credito - Ventas,CC-003,DOC-001357,4101
2026-07-23,-2214888.0,CLP,Pago a proveedor - Capital,CC-003,DOC-002057,3101
2025-11-11,1664888.0,CLP,Nota de debito - Bancos,CC-006,DOC-000360,1102
2026-07-07,2895605.0,CLP,Transferencia interna - Inventario,CC-006,DOC-002270,1301
2026-08-03,-1576415.0,CLP,Nomina - Capital,CC-003,DOC-002084,3101
2026-08-02,2400356.0,CLP,Compra de mercaderia - Proveedores,CC-002,DOC-001564,2101
2026-07-11,579837.0,CLP,Pago de servicios - Bancos,CC-005,DOC-000344,1102
2026-06-08,2288010.0,CLP,Regularizacion - Bancos,CC-001,DOC-000986,1102
2026-07-10,-1861200.0,CLP,Compra de mercaderia - Gastos de Venta,CC-004,DOC-001260,5103
2026-07-26,502760.0,CLP,Cobro cliente - Clientes,CC-001,DOC-001713,1201
2026-05-14,-286074.0,CLP,Anticipo - Gastos de Venta,CC-008,DOC-001720,5103
2026-06-29,2544073.0,CLP,Pago a proveedor - Costo de Ventas,CC-001,DOC-002646,5101
2026-07-13,595819.0,CLP,Transferencia interna - Caja,CC-002,DOC-002886,1101
2026-05-30,2634027.0,CLP,Nomina - Clientes,CC-003,DOC-001575,1201
2026-06-24,-507528.0,CLP,Nota de credito - Capital,CC-002,DOC-000085,3101
2025-08-31,2411848.0,CLP,Pago a proveedor - Clientes,CC-005,DOC-002063,1201
2026-05-16,2247620.0,CLP,Ajuste contable - Proveedores,CC-008,DOC-000668,2101
2026-07-29,-1777635.0,CLP,Regularizacion - Gastos de Venta,CC-008,DOC-001014,5103
2026-06-07,-805182.0,CLP,Nota de credito - Impuestos por Pagar,CC-005,DOC-000128,2102
2026-07-22,780265.0,CLP,Devolucion - Inventario,CC-006,DOC-001873,1301
2026-07-23,-552093.0,CLP,Nomina - Ventas,CC-003,DOC-001146,4101
2026-04-13,1016467.0,CLP,Nomina - Caja,CC-002,DOC-000891,1101
2026-06-07,323101.0,CLP,Pago de servicios - Bancos,CC-006,DOC-002471,1102
2026-07-30,-2697174.0,CLP,Ajuste contable - Gastos de Venta,CC-007,DOC-000307,5103
2026-06-22,-18328.0,CLP,Compra de mercaderia - Capital,CC-002,DOC-000383,3101
2026-06-04,-2694913.0,CLP,Pago a proveedor - Gastos de Venta,CC-007,DOC-001833,5103
2026-06-17,-2486171.0,CLP,Pago a proveedor - Capital,CC-007,DOC-001127,3101
2026-08-09,790245.0,CLP,Pago a proveedor - Caja,CC-007,DOC-000426,1101
2026-06-22,558719.0,CLP,Pago de servicios - Bancos,CC-003,DOC-000494,1102
2026-08-10,1293817.0,CLP,Pago a proveedor - Caja,CC-001,DOC-001565,1101
2026-08-09,1720196.0,USD,Anticipo - Caja,CC-005,DOC-002791,1101
2026-06-15,-938289.0,CLP,Nota de credito - Gastos de Venta,CC-002,DOC-002611,5103
2026-05-22,-572695.0,CLP,Regularizacion - Impuestos por Pagar,CC-007,DOC-001251,2102
2026-08-10,-1373473.0,CLP,Nota de credito - Impuestos por Pagar,CC-003,DOC-001295,2102
2026-06-03,1472091.0,CLP,Pago a proveedor - Ventas,CC-006,DOC-000275,4101
2026-07-21,165399.0,CLP,Provision mensual - Costo de Ventas,CC-007,DOC-000489,5101
2026-05-16,917460.0,CLP,Regularizacion - Proveedores,CC-007,DOC-001957,2101
2026-07-01,-1960774.0,CLP,Anticipo - Impuestos por Pagar,CC-007,DOC-000690,2102
2026-08-02,189551.0,USD,Pago a proveedor - Proveedores,CC-007,DOC-002051,2101
2026-08-05,499839.0,CLP,Cobro cliente - Gastos Administrativos,CC-001,DOC-002238,5102
2026-07-24,984696.0,CLP,Transferencia interna - Bancos,CC-008,DOC-001242,1102
2026-07-16,-886132.0,CLP,Regularizacion - Prestamos Bancarios,CC-007,DOC-002673,2201
2026-07-25,971797.0,CLP,Pago de servicios - Proveedores,CC-008,DOC-002079,2101
2026-07-25,-273496.0,CLP,Nomina - Impuestos por Pagar,CC-003,DOC-001058,2102
2026-06-09,2907320.0,CLP,Nomina - Costo de Ventas,CC-006,DOC-000118,5101
2025-10-25,557513.0,CLP,Nota de debito - Inventario,CC-002,DOC-001995,1301
2026-08-08,-83313.0,CLP,Cobro cliente - Gastos de Venta,CC-003,DOC-002285,5103
2026-05-12,-418557.0,CLP,Devolucion - Gastos de Venta,CC-008,DOC-000281,5103
2026-06-03,193331.0,USD,Pago de servicios - Clientes,CC-006,DOC-002807,1201
2026-07-07,-2142523.0,CLP,Regularizacion - Gastos de Venta,CC-006,DOC-002335,5103
2026-05-22,2205685.0,CLP,Devolucion - Gastos Administrativos,CC-004,DOC-002762,5102
2026-07-26,-2919482.0,CLP,Devolucion - Gastos de Venta,CC-006,DOC-000005,5103
2026-05-23,1318396.0,CLP,Transferencia interna - Bancos,CC-002,DOC-001179,1102
2026-03-01,2680407.0,CLP,Nomina - Inventario,CC-002,DOC-001602,1301
2026-07-30,-1808445.0,CLP,Pago de servicios - Impuestos por Pagar,CC-006,DOC-002116,2102
2026-05-26,2620040.0,CLP,Transferencia interna - Inventario,CC-006,DOC-000304,1301
2026-06-03,750821.0,CLP,Regularizacion - Gastos Administrativos,CC-005,DOC-001844,5102
2026-07-30,499514.0,CLP,Nota de credito - Bancos,CC-005,DOC-001356,1102
2026-04-19,-2919370.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-005,DOC-002436,2201
2026-07-17,-2151780.0,CLP,Nomina - Capital,CC-001,DOC-000575,3101
2026-07-18,1945280.0,CLP,Regularizacion - Gastos Administrativos,CC-007,DOC-001871,5102
2026-05-16,2176618.0,CLP,Pago de servicios - Caja,CC-003,DOC-002845,1101
2026-06-24,777975.0,CLP,Nomina - Inventario,CC-003,DOC-002623,1301
2026-08-07,683892.0,CLP,Pago de servicios - Caja,CC-005,DOC-001417,1101
2026-08-08,2128480.0,CLP,Anticipo - Bancos,CC-005,DOC-001795,1102
2026-07-01,902707.0,CLP,Devolucion - Inventario,CC-005,DOC-000843,1301
2026-07-16,1137360.0,CLP,Nota de credito - Caja,CC-003,DOC-002812,1101
2026-04-15,-1712994.0,CLP,Regularizacion - Impuestos por Pagar,CC-005,DOC-000269,2102
2026-01-26,1556066.0,CLP,Nomina - Inventario,CC-008,DOC-000629,1301
2026-06-24,-2464989.0,CLP,Anticipo - Impuestos por Pagar,CC-001,DOC-001033,2102
2026-04-01,1042359.0,CLP,Transferencia interna - Proveedores,CC-004,DOC-000286,2101
2026-06-22,2661704.0,CLP,Cobro cliente - Caja,CC-005,DOC-002211,1101
2026-05-29,-39250.0,CLP,Nota de credito - Impuestos por Pagar,CC-004,DOC-000300,2102
2026-06-09,1303248.0,CLP,Anticipo - Clientes,CC-005,DOC-001510,1201
2026-05-15,277444.0,CLP,Nota de credito - Costo de Ventas,CC-007,DOC-001811,5101
2026-06-06,1993242.0,CLP,Cobro cliente - Gastos Administrativos,CC-004,DOC-000065,5102
2026-06-10,-2589187.0,USD,Nota de credito - Impuestos por Pagar,CC-003,DOC-002397,2102
2026-05-20,926654.0,CLP,Nota de debito - Bancos,CC-008,DOC-000890,1102
2026-07-29,-1415048.0,CLP,Nota de credito - Capital,CC-004,DOC-001767,3101
2026-06-09,-2086824.0,CLP,Cobro cliente - Prestamos Bancarios,CC-007,DOC-001731,2201
2026-05-15,-713332.0,CLP,Pago de servicios - Impuestos por Pagar,CC-007,DOC-001376,2102
2025-08-05,1018949.0,CLP,Nota de debito - Clientes,CC-008,DOC-000230,1201
2026-08-09,2360719.0,CLP,Nomina - Proveedores,CC-002,DOC-000503,2101
2026-06-22,1628220.0,CLP,Anticipo - Costo de Ventas,CC-007,DOC-002459,5101
2026-06-22,546114.0,CLP,Devolucion - Caja,CC-007,DOC-001350,1101
2026-06-29,89006.0,CLP,Regularizacion - Bancos,CC-002,DOC-001444,1102
2026-07-27,-137150.0,CLP,Cobro cliente - Capital,CC-002,DOC-002551,3101
2025-07-13,-2912758.0,CLP,Pago de servicios - Prestamos Bancarios,CC-005,DOC-001004,2201
2026-05-23,734855.0,CLP,Transferencia interna - Costo de Ventas,CC-007,DOC-000836,5101
2026-05-28,911771.0,CLP,Devolucion - Costo de Ventas,CC-008,DOC-001588,5101
2026-06-26,503184.0,CLP,Anticipo - Inventario,CC-007,DOC-000374,1301
2026-07-07,163330.0,CLP,Pago de servicios - Clientes,CC-004,DOC-001352,1201
2026-07-07,-78117.0,CLP,Provision mensual - Gastos de Venta,CC-008,DOC-002110,5103
2025-10-21,-749637.0,CLP,Nota de credito - Gastos de Venta,CC-003,DOC-001786,5103
2026-03-16,-1714381.0,CLP,Ajuste contable - Prestamos Bancarios,CC-007,DOC-001803,2201
2026-07-07,205442.0,CLP,Provision mensual - Costo de Ventas,CC-005,DOC-002071,5101
2026-07-31,1198588.0,CLP,Nota de debito - Ventas,CC-003,DOC-000751,4101
2026-07-07,-923336.0,CLP,Nota de credito - Impuestos por Pagar,CC-004,DOC-000099,2102
2026-05-20,1979806.0,CLP,Nota de credito - Proveedores,CC-004,DOC-001723,2101
2026-06-11,907595.0,CLP,Nota de debito - Clientes,CC-004,DOC-000866,1201
2026-08-01,-2685762.0,CLP,Anticipo - Capital,CC-006,DOC-000910,3101
2025-10-13,2133504.0,CLP,Provision mensual - Clientes,CC-007,DOC-002009,1201
2026-05-31,547502.0,CLP,Ajuste contable - Clientes,CC-005,DOC-000529,1201
2026-08-08,734793.0,CLP,Anticipo - Gastos Administrativos,CC-003,DOC-000636,5102
2026-05-23,154039.0,CLP,Transferencia interna - Caja,CC-007,DOC-000185,1101
2026-05-23,-1336650.0,CLP,Nota de debito - Impuestos por Pagar,CC-001,DOC-001187,2102
2026-07-28,1050417.0,CLP,Cobro cliente - Proveedores,CC-008,DOC-001971,2101
2026-05-19,1438088.0,USD,Anticipo - Inventario,CC-004,DOC-000931,1301
2026-02-02,-2787650.0,CLP,Anticipo - Prestamos Bancarios,CC-004,DOC-001381,2201
2026-08-03,-1292021.0,CLP,Nomina - Capital,CC-004,DOC-002295,3101
2026-06-18,2750433.0,CLP,Devolucion - Costo de Ventas,CC-004,DOC-002382,5101
2026-07-09,-1750783.0,CLP,Nota de credito - Gastos de Venta,CC-007,DOC-002401,5103
2026-07-04,-1519256.0,CLP,Devolucion - Prestamos Bancarios,CC-004,DOC-001999,2201
2025-10-24,-2021530.0,CLP,Devolucion - Prestamos Bancarios,CC-002,DOC-000607,2201
2026-06-25,1921257.0,CLP,Transferencia interna - Proveedores,CC-003,DOC-002896,2101
2025-09-07,2902315.0,CLP,Pago de servicios - Clientes,CC-002,DOC-000151,1201
2026-06-19,2258624.0,USD,Cobro cliente - Costo de Ventas,CC-002,DOC-001283,5101
2026-06-14,720745.0,CLP,Pago a proveedor - Caja,CC-002,DOC-002262,1101
2026-07-31,1406837.0,CLP,Pago de servicios - Inventario,CC-007,DOC-000731,1301
2026-05-18,-5256.0,CLP,Regularizacion - Prestamos Bancarios,CC-005,DOC-001337,2201
2026-05-25,-1895726.0,CLP,Ajuste contable - Capital,CC-006,DOC-001598,3101
2026-06-03,1701756.0,CLP,Pago a proveedor - Costo de Ventas,CC-008,DOC-002840,5101
2026-05-14,607447.0,CLP,Devolucion - Inventario,CC-006,DOC-000023,1301
2026-07-05,1244773.0,CLP,Compra de mercaderia - Costo de Ventas,CC-006,DOC-002857,5101
2026-05-17,-2848395.0,CLP,Regularizacion - Prestamos Bancarios,CC-007,DOC-000158,2201
2026-08-09,2225580.0,USD,Nota de credito - Proveedores,CC-003,DOC-000861,2101
2026-06-11,-2078613.0,CLP,Regularizacion - Gastos de Venta,CC-008,DOC-000902,5103
2026-07-09,-1133642.0,CLP,Cobro cliente - Capital,CC-007,DOC-002655,3101
2026-08-03,-661924.0,CLP,Nota de credito - Gastos de Venta,CC-003,DOC-002937,5103
2025-10-14,76611.0,CLP,Devolucion - Clientes,CC-001,DOC-000444,1201
